id,user_id,source_latitude,source_longitude,source_address,destination_latitude,destination_longitude,destination_address,departure_time,max_estimated_arrival_time,estimated_arrival_time,detour_duration_minutes,capacity,current_number_of_requests,same_gender,user_gender,dataset_id
dsalex_5k_osrm-drv-000614,dsalex_5k_osrm-user-24432,31.2001856,29.8983959,,31.2507944,29.999592,,2025-09-15T17:07:16+00:00,2025-09-15T17:47:51.200000+00:00,,20,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000615,dsalex_5k_osrm-user-40050,31.1999709,29.9123312,,31.2175333,29.9694207,,2025-09-15T17:10:04+00:00,2025-09-15T17:47:18.200000+00:00,,20,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000616,dsalex_5k_osrm-user-99324,31.2444567,29.9881092,,31.2240751,29.9565641,,2025-09-15T17:00:51+00:00,2025-09-15T17:35:01.600000+00:00,,20,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000617,dsalex_5k_osrm-user-10130,31.2291018,29.9510336,,31.302647349999997,30.0599275,,2025-09-15T17:03:39+00:00,2025-09-15T17:35:41.800000+00:00,,10,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000618,dsalex_5k_osrm-user-90874,31.207615366284674,29.92378508261404,,31.2360523,29.984222,,2025-09-15T17:08:20+00:00,2025-09-15T17:26:44.400000+00:00,,0,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000619,dsalex_5k_osrm-user-54388,31.198781397852237,29.91233088188476,,31.2369745,29.9838653,,2025-09-15T17:07:33+00:00,2025-09-15T17:42:15.600000+00:00,,15,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000620,dsalex_5k_osrm-user-10263,31.2401648,29.9655198,,31.2042251,29.879213,,2025-09-15T17:06:51+00:00,2025-09-15T17:34:29.400000+00:00,,10,1,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000621,dsalex_5k_osrm-user-60543,31.2070386,29.9382112,,31.2360091,29.9836575,,2025-09-15T17:02:20+00:00,2025-09-15T17:27:35.900000+00:00,,10,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000622,dsalex_5k_osrm-user-95423,31.1959876,29.8977213,,31.2691478,30.0097155,,2025-09-15T17:09:38+00:00,2025-09-15T17:42:31.900000+00:00,,10,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000623,dsalex_5k_osrm-user-93426,31.1970867,29.8984825,,31.2033982,29.938983,,2025-09-15T17:10:13+00:00,2025-09-15T17:34:55.400000+00:00,,10,1,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000624,dsalex_5k_osrm-user-78601,31.1975656,29.9111114,,31.2538666,29.9882855,,2025-09-15T17:09:09+00:00,2025-09-15T17:35:52.600000+00:00,,10,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000625,dsalex_5k_osrm-user-37088,31.2262614,29.9495939,,31.2673264,30.0033277,,2025-09-15T17:06:37+00:00,2025-09-15T17:34:15.100000+00:00,,15,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000626,dsalex_5k_osrm-user-96920,31.275877245882246,30.018922049699974,,31.2702036,29.9983248,,2025-09-15T17:07:46+00:00,2025-09-15T17:26:41.400000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000627,dsalex_5k_osrm-user-75386,31.2063166,29.9333478,,31.2451969,30.003119,,2025-09-15T17:08:32+00:00,2025-09-15T17:42:56.500000+00:00,,15,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000628,dsalex_5k_osrm-user-56691,31.1923271,29.9137596,,31.257601,29.9803668,,2025-09-15T17:04:15+00:00,2025-09-15T17:39:02.600000+00:00,,15,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000629,dsalex_5k_osrm-user-71904,31.1959876,29.8977213,,31.22875,29.9658269,,2025-09-15T17:00:16+00:00,2025-09-15T17:18:28.700000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000630,dsalex_5k_osrm-user-94596,31.2258268,29.9408078,,31.23304,29.9772826,,2025-09-15T17:05:34+00:00,2025-09-15T17:35:14.700000+00:00,,15,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000631,dsalex_5k_osrm-user-51251,31.278791638822128,30.0356016462311,,31.2282649,29.9761185,,2025-09-15T17:04:18+00:00,2025-09-15T17:31:31.100000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000632,dsalex_5k_osrm-user-85162,31.2028128,29.9199829,,31.2424259,29.9996134,,2025-09-15T17:04:53+00:00,2025-09-15T17:23:22+00:00,,0,1,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000633,dsalex_5k_osrm-user-21458,31.2478922,29.9736309,,31.2038854,29.9391481,,2025-09-15T17:03:46+00:00,2025-09-15T17:28:13.400000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000634,dsalex_5k_osrm-user-91828,31.2083488,29.8815197,,31.2647659,29.9898836,,2025-09-15T17:09:57+00:00,2025-09-15T17:42:22.200000+00:00,,15,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000635,dsalex_5k_osrm-user-53563,31.238607,29.9625737,,31.1991411,29.9303694,,2025-09-15T17:10:53+00:00,2025-09-15T17:37:54.500000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000636,dsalex_5k_osrm-user-38818,31.1982801,29.9075258,,31.2352393,29.9837028,,2025-09-15T17:06:35+00:00,2025-09-15T17:26:25.700000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000637,dsalex_5k_osrm-user-10716,31.313446566003243,30.06723933541476,,31.1840374,29.9042986,,2025-09-15T17:01:34+00:00,2025-09-15T17:41:53.900000+00:00,,0,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000638,dsalex_5k_osrm-user-56677,31.2700703,30.0020833,,31.24005598966006,29.970937980178984,,2025-09-15T17:07:03+00:00,2025-09-15T17:27:10.300000+00:00,,10,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000639,dsalex_5k_osrm-user-50285,31.2398692,29.9652163,,31.1938292,29.9254353,,2025-09-15T17:01:25+00:00,2025-09-15T17:39:34.300000+00:00,,20,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000640,dsalex_5k_osrm-user-36723,31.1961938,29.9021818,,31.2323276,29.9783479,,2025-09-15T17:04:51+00:00,2025-09-15T17:36:16.200000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000641,dsalex_5k_osrm-user-71449,31.2442821,29.983127,,31.1880754,29.9044885,,2025-09-15T17:06:30+00:00,2025-09-15T17:40:54.400000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000642,dsalex_5k_osrm-user-99494,31.2446944,29.9661419,,31.279971,30.0117584,,2025-09-15T17:02:06+00:00,2025-09-15T17:10:51.400000+00:00,,0,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000643,dsalex_5k_osrm-user-74607,31.2376371,29.9580884,,31.2561388,29.9981364,,2025-09-15T17:05:41+00:00,2025-09-15T17:27:46.300000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000644,dsalex_5k_osrm-user-22292,31.262571445231206,29.997118489204993,,31.322816225513982,30.072103323615792,,2025-09-15T17:01:02+00:00,2025-09-15T17:42:56.700000+00:00,,20,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000645,dsalex_5k_osrm-user-20405,31.2246379,29.9530039,,31.2542824,29.9934921,,2025-09-15T17:07:00+00:00,2025-09-15T17:29:41.500000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000646,dsalex_5k_osrm-user-20540,31.205867550136656,29.919710319138115,,31.2405868,29.9990661,,2025-09-15T17:02:36+00:00,2025-09-15T17:37:51.100000+00:00,,15,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000647,dsalex_5k_osrm-user-68479,31.2291897,29.9532423,,31.3072766,30.0656453,,2025-09-15T17:08:13+00:00,2025-09-15T17:29:21.800000+00:00,,0,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000648,dsalex_5k_osrm-user-78709,31.1969464,29.8930547,,31.210568,29.9314554,,2025-09-15T17:00:47+00:00,2025-09-15T17:10:47.900000+00:00,,0,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000649,dsalex_5k_osrm-user-81396,31.1967645,29.8937999,,31.216318407288092,29.968113536538716,,2025-09-15T17:00:05+00:00,2025-09-15T17:29:38.900000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000650,dsalex_5k_osrm-user-47938,31.205426211723616,29.952792224594013,,31.24428202775177,29.97231413739209,,2025-09-15T17:01:01+00:00,2025-09-15T17:25:47.200000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000651,dsalex_5k_osrm-user-48641,31.1978485,29.8949781,,31.2248572,29.9777181,,2025-09-15T17:01:09+00:00,2025-09-15T17:21:59.800000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000652,dsalex_5k_osrm-user-59687,31.2463037,29.9669399,,31.2628868,30.0117355,,2025-09-15T17:06:23+00:00,2025-09-15T17:31:20.300000+00:00,,15,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000653,dsalex_5k_osrm-user-62372,31.2146767,29.944936,,31.1850623,29.8992383,,2025-09-15T17:01:04+00:00,2025-09-15T17:24:51.600000+00:00,,10,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000654,dsalex_5k_osrm-user-82658,31.2442273,29.9867739,,31.2782357,30.0158179,,2025-09-15T17:06:34+00:00,2025-09-15T17:29:18.100000+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000655,dsalex_5k_osrm-user-97348,31.1991069,29.9100917,,31.2222169,29.9405721,,2025-09-15T17:09:06+00:00,2025-09-15T17:43:43.800000+00:00,,25,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000656,dsalex_5k_osrm-user-77061,31.2105215,29.9138381,,31.2518306,29.9820455,,2025-09-15T17:01:50+00:00,2025-09-15T17:14:24.300000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000657,dsalex_5k_osrm-user-93936,31.2025983,29.9059535,,31.2507473,29.9842443,,2025-09-15T17:09:18+00:00,2025-09-15T17:36:04.800000+00:00,,10,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000658,dsalex_5k_osrm-user-53510,31.2453332,29.989315,,31.1986857,29.8940925,,2025-09-15T17:06:24+00:00,2025-09-15T17:43:29.800000+00:00,,15,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000659,dsalex_5k_osrm-user-87940,31.2013572,29.9068506,,31.210607831326495,29.960610707791524,,2025-09-15T17:02:46+00:00,2025-09-15T17:28:44.800000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000660,dsalex_5k_osrm-user-71364,31.2052904,29.9275717,,31.2661053,30.0159747,,2025-09-15T17:03:23+00:00,2025-09-15T17:37:12.100000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000661,dsalex_5k_osrm-user-35533,31.2100841,29.9136486,,31.241258388861468,29.966695255337807,,2025-09-15T17:00:12+00:00,2025-09-15T17:10:19.400000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000662,dsalex_5k_osrm-user-57929,31.1982801,29.9075258,,31.2111246,29.9485749,,2025-09-15T17:08:41+00:00,2025-09-15T17:35:09.600000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000663,dsalex_5k_osrm-user-64032,31.1910018,29.9108711,,31.2438703,29.9860883,,2025-09-15T17:01:51+00:00,2025-09-15T17:32:58.400000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000664,dsalex_5k_osrm-user-48234,31.2328703,29.9466042,,31.193266539620666,29.898818379647487,,2025-09-15T17:07:18+00:00,2025-09-15T17:30:12.400000+00:00,,10,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000665,dsalex_5k_osrm-user-63146,31.2733644,30.0009469,,31.232603,29.9627678,,2025-09-15T17:01:51+00:00,2025-09-15T17:13:59.100000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000666,dsalex_5k_osrm-user-97029,31.20338482647929,29.907241398080657,,31.2396415,29.9870753,,2025-09-15T17:04:10+00:00,2025-09-15T17:30:06.100000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000667,dsalex_5k_osrm-user-43459,31.2659303,29.9977695,,31.2306424,29.974039,,2025-09-15T17:08:13+00:00,2025-09-15T17:33:14+00:00,,15,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000668,dsalex_5k_osrm-user-51475,31.205679,29.9052365,,31.2298989076883,29.944318906162916,,2025-09-15T17:08:48+00:00,2025-09-15T17:37:23.700000+00:00,,20,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000669,dsalex_5k_osrm-user-54177,31.197680688828186,29.89610280922154,,31.2397536,30.0117731,,2025-09-15T17:06:41+00:00,2025-09-15T17:34:07.800000+00:00,,0,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000670,dsalex_5k_osrm-user-18553,31.2235593,29.9484199,,31.2788569,30.0116913,,2025-09-15T17:10:37+00:00,2025-09-15T17:34:10.100000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000671,dsalex_5k_osrm-user-74991,31.2705914,29.9952785,,31.2319736,29.9621315,,2025-09-15T17:05:49+00:00,2025-09-15T17:27:56.400000+00:00,,10,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000672,dsalex_5k_osrm-user-20546,31.27092670760347,30.010461570488214,,31.198327981479054,29.90797326263323,,2025-09-15T17:04:19+00:00,2025-09-15T17:27:24.800000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000673,dsalex_5k_osrm-user-91848,31.204352554433243,29.920372126195996,,31.2371641,29.9802924,,2025-09-15T17:08:33+00:00,2025-09-15T17:26:34.200000+00:00,,0,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000674,dsalex_5k_osrm-user-42286,31.2556719,29.9799073,,31.1917452,29.8921084,,2025-09-15T17:10:28+00:00,2025-09-15T17:29:33.300000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000675,dsalex_5k_osrm-user-10623,31.311022331742777,30.063314481864264,,31.2346236,29.9791514,,2025-09-15T17:07:11+00:00,2025-09-15T17:32:38.500000+00:00,,0,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000676,dsalex_5k_osrm-user-29009,31.2553539,29.9850196,,31.276538120027563,30.02160338626917,,2025-09-15T17:05:43+00:00,2025-09-15T17:35:38.300000+00:00,,20,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000677,dsalex_5k_osrm-user-13366,31.2640047,30.0060922,,31.2017336,29.9398363,,2025-09-15T17:06:41+00:00,2025-09-15T17:45:16.900000+00:00,,15,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000678,dsalex_5k_osrm-user-25103,31.1910018,29.9108711,,31.2935723,30.059613,,2025-09-15T17:06:08+00:00,2025-09-15T17:51:12.100000+00:00,,15,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000679,dsalex_5k_osrm-user-57868,31.2046955,29.9080946,,31.2368893,29.9887541,,2025-09-15T17:07:59+00:00,2025-09-15T17:35:19.800000+00:00,,10,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000680,dsalex_5k_osrm-user-10709,31.2403419,29.9923942,,31.1992478,29.8973072,,2025-09-15T17:09:47+00:00,2025-09-15T17:49:02.600000+00:00,,15,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000681,dsalex_5k_osrm-user-14236,31.1978485,29.8949781,,31.1965061,29.9271521,,2025-09-15T17:01:26+00:00,2025-09-15T17:22:16+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000682,dsalex_5k_osrm-user-46384,31.2235338978885,29.938801098055322,,31.3201785,30.0617315,,2025-09-15T17:04:10+00:00,2025-09-15T17:37:23.600000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000683,dsalex_5k_osrm-user-34217,31.2489231,29.9763582,,31.235258648287672,29.953238023603404,,2025-09-15T17:07:58+00:00,2025-09-15T17:16:54.200000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000684,dsalex_5k_osrm-user-81270,31.2444567,29.9881092,,31.2169051,29.9697089,,2025-09-15T17:04:15+00:00,2025-09-15T17:37:49.200000+00:00,,20,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000685,dsalex_5k_osrm-user-95666,31.2451284,29.9734175,,31.1823306,29.9001211,,2025-09-15T17:09:32+00:00,2025-09-15T17:45:32.100000+00:00,,15,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000686,dsalex_5k_osrm-user-26746,31.2486838,29.9806902,,31.19290401684401,29.896985826497765,,2025-09-15T17:01:47+00:00,2025-09-15T17:24:19.500000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000687,dsalex_5k_osrm-user-63139,31.2504795,29.9753602,,31.2221707,29.9796237,,2025-09-15T17:05:43+00:00,2025-09-15T17:21:46.100000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000688,dsalex_5k_osrm-user-27683,31.1975656,29.9111114,,31.2625351,30.022628,,2025-09-15T17:00:39+00:00,2025-09-15T17:25:29+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000689,dsalex_5k_osrm-user-30048,31.2154119,29.9224286,,31.2364183,29.9888771,,2025-09-15T17:06:55+00:00,2025-09-15T17:31:19.400000+00:00,,10,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000690,dsalex_5k_osrm-user-14091,31.281382256004804,30.01267687934567,,31.1977955,29.909597,,2025-09-15T17:02:56+00:00,2025-09-15T17:33:33.400000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000691,dsalex_5k_osrm-user-84235,31.2013572,29.9068506,,31.2332506,29.9752083,,2025-09-15T17:06:11+00:00,2025-09-15T17:39:48+00:00,,15,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000692,dsalex_5k_osrm-user-98309,31.246424507373767,29.98004746601771,,31.2069213,29.8810302,,2025-09-15T17:01:20+00:00,2025-09-15T17:38:38.300000+00:00,,15,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000693,dsalex_5k_osrm-user-98885,31.2469657,29.9921202,,31.2068754,29.8798453,,2025-09-15T17:01:52+00:00,2025-09-15T17:36:06+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000694,dsalex_5k_osrm-user-35217,31.2478922,29.9736309,,31.2701891,30.0179569,,2025-09-15T17:04:40+00:00,2025-09-15T17:29:08.400000+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000695,dsalex_5k_osrm-user-51419,31.2749094,30.0062183,,31.1880912,29.9043506,,2025-09-15T17:10:56+00:00,2025-09-15T17:44:30.100000+00:00,,10,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000696,dsalex_5k_osrm-user-72859,31.251513,29.9753775,,31.2535033,30.0139708,,2025-09-15T17:08:51+00:00,2025-09-15T17:29:38+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000697,dsalex_5k_osrm-user-36208,31.243313,29.9700467,,31.2045083,29.9309438,,2025-09-15T17:08:09+00:00,2025-09-15T17:20:35.300000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000698,dsalex_5k_osrm-user-77437,31.2131732,29.9417509,,31.219372,29.9707825,,2025-09-15T17:02:45+00:00,2025-09-15T17:14:54.500000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000699,dsalex_5k_osrm-user-54781,31.1952169,29.9125867,,31.2293176,29.9780484,,2025-09-15T17:10:21+00:00,2025-09-15T17:55:32.900000+00:00,,25,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000700,dsalex_5k_osrm-user-14611,31.2076441,29.9337424,,31.225422354428638,29.96703699712014,,2025-09-15T17:03:54+00:00,2025-09-15T17:16:26.700000+00:00,,0,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000701,dsalex_5k_osrm-user-35046,31.200857,29.9054701,,31.220194812530448,29.989056250148757,,2025-09-15T17:08:37+00:00,2025-09-15T17:42:56+00:00,,10,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000702,dsalex_5k_osrm-user-97514,31.2083152,29.9348175,,31.2332476,29.9803779,,2025-09-15T17:00:00+00:00,2025-09-15T17:25:22.100000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000703,dsalex_5k_osrm-user-37171,31.2142751,29.9453354,,31.1838435,29.898739,,2025-09-15T17:04:16+00:00,2025-09-15T17:28:38.900000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000704,dsalex_5k_osrm-user-80104,31.1981166,29.9172604,,31.2368887,29.9870589,,2025-09-15T17:05:57+00:00,2025-09-15T17:34:12.100000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000705,dsalex_5k_osrm-user-68265,31.198337930593635,29.913641723313987,,31.2357549,29.9899823,,2025-09-15T17:05:40+00:00,2025-09-15T17:35:37+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000706,dsalex_5k_osrm-user-47937,31.204361861430964,29.926306565696628,,31.2443083,29.9668032,,2025-09-15T17:07:50+00:00,2025-09-15T17:29:52.700000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000707,dsalex_5k_osrm-user-25358,31.2158369,29.941974,,31.2097689,29.879969,,2025-09-15T17:06:10+00:00,2025-09-15T17:22:08.400000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000708,dsalex_5k_osrm-user-28750,31.2061589,29.8825432,,31.2534116,30.0117932,,2025-09-15T17:06:44+00:00,2025-09-15T17:43:36.300000+00:00,,15,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000709,dsalex_5k_osrm-user-72233,31.2006412,29.9072007,,31.2419382,29.9735476,,2025-09-15T17:07:46+00:00,2025-09-15T17:32:50.500000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000710,dsalex_5k_osrm-user-62161,31.2729864,30.0047421,,31.2359492,29.9796486,,2025-09-15T17:02:55+00:00,2025-09-15T17:14:09.600000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000711,dsalex_5k_osrm-user-35937,31.304292,30.0623411,,31.2409971,30.0050562,,2025-09-15T17:01:21+00:00,2025-09-15T17:26:30.900000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000712,dsalex_5k_osrm-user-40368,31.2345278,29.9626566,,31.1952534,29.8988521,,2025-09-15T17:06:41+00:00,2025-09-15T17:48:26.700000+00:00,,25,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000713,dsalex_5k_osrm-user-98032,31.27092670760347,30.010461570488214,,31.329207549999996,30.074684299999998,,2025-09-15T17:02:37+00:00,2025-09-15T17:36:55.600000+00:00,,10,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000714,dsalex_5k_osrm-user-76113,31.2033913,29.9097886,,31.2338427,29.9672565,,2025-09-15T17:08:46+00:00,2025-09-15T17:34:05.800000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000715,dsalex_5k_osrm-user-72638,31.2291897,29.9532423,,31.2306823,29.987475,,2025-09-15T17:05:01+00:00,2025-09-15T17:25:38.500000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000716,dsalex_5k_osrm-user-21308,31.249872876841557,29.979252362688353,,31.2228297,29.9380603,,2025-09-15T17:01:50+00:00,2025-09-15T17:25:22.700000+00:00,,10,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000717,dsalex_5k_osrm-user-88223,31.2258268,29.9408078,,31.2559495,29.982858,,2025-09-15T17:09:13+00:00,2025-09-15T17:30:50.800000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000718,dsalex_5k_osrm-user-85246,31.2412802,29.9980108,,31.2664247,30.0039305,,2025-09-15T17:02:25+00:00,2025-09-15T17:27:07.400000+00:00,,15,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000719,dsalex_5k_osrm-user-11070,31.2205607,29.9356486,,31.2308111,29.9730081,,2025-09-15T17:08:59+00:00,2025-09-15T17:22:38.700000+00:00,,0,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000720,dsalex_5k_osrm-user-21262,31.248959926481902,29.97801608467724,,31.1839209,29.8987048,,2025-09-15T17:04:17+00:00,2025-09-15T17:26:05.500000+00:00,,0,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000721,dsalex_5k_osrm-user-51051,31.278378605011934,30.022092721725226,,31.2038735,29.9319353,,2025-09-15T17:02:10+00:00,2025-09-15T17:36:08.200000+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000722,dsalex_5k_osrm-user-40980,31.204472,29.9080738,,31.2790422,30.0175096,,2025-09-15T17:00:56+00:00,2025-09-15T17:28:59.600000+00:00,,10,1,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000723,dsalex_5k_osrm-user-74238,31.2197891,29.9326961,,31.239035858501055,29.97778336800585,,2025-09-15T17:07:28+00:00,2025-09-15T17:28:44.100000+00:00,,10,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000724,dsalex_5k_osrm-user-61318,31.2451698,29.9889116,,31.2712357,30.0128856,,2025-09-15T17:05:00+00:00,2025-09-15T17:30:24.400000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000725,dsalex_5k_osrm-user-59462,31.1968263,29.903653,,31.216713,29.9678241,,2025-09-15T17:10:57+00:00,2025-09-15T17:39:51.100000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000726,dsalex_5k_osrm-user-99217,31.1973383,29.8982311,,31.23989447505935,29.96153397507639,,2025-09-15T17:02:59+00:00,2025-09-15T17:30:40.200000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000727,dsalex_5k_osrm-user-94443,31.2633787,29.9969229,,31.2989906,30.0523942,,2025-09-15T17:03:49+00:00,2025-09-15T17:35:31.800000+00:00,,20,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000728,dsalex_5k_osrm-user-73696,31.2007209,29.9137899,,31.2205579,29.9706835,,2025-09-15T17:08:02+00:00,2025-09-15T17:26:17.600000+00:00,,0,3,0,True,male,alex_5k_osrm
